,link,referencia,latitud,longitud,direccion,distrito,etapa,fecha_entrega,financiamiento,areas_comunes,tipo,tipologia,piso,dormitorios,area,precio
1333,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2918-aliaga-garden-etapa-2-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario,Aliaga Garden - Etapa 2,-12.0946576,-77.0593471,Av. Juan de Aliaga 456,Magdalena Del Mar,En construcción,"31 de Mayo, 2025",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Club House', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Piscina', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,X-06,Pisos: Entre 2 al 22,3,84.52 m2,"S/ 699,900"
4683,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2361-paseo-de-la-arboleda-4-santiago-de-surco-lima-lima-v&v-grupo-inmobiliario,PASEO DE LA ARBOLEDA 4,-12.14157370047621,-77.01076472165404,jr combate de angamos 542,Santiago De Surco,En construcción,"31 de Diciembre, 2024",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,N-Tipo 3,Pisos: 12 y 13,2,69.00 m2,"S/ 393,000"
4641,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2742-residencial-salamanca-de-monterrico-15-ate-lima-lima-eficaxx-grupo-inmobiliario,Residencial Salamanca de Monterrico 15,-12.0734725,-76.9832517,Calle Canchaque 163,Ate,Entrega inmediata,"29 de Febrero, 2024",Banco BCP,"['Lobby', 'Video vigilancia']",flat,TIPO 3 S/B,Piso: 8,3,69.66 m2,"S/ 470,000"
1193,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2198-amalfi-san-miguel-lima-lima-paz,Amalfi,-12.0808219,-77.10702959999999,Av. Costanera 2558,San Miguel,En construcción,"31 de Julio, 2024",Banco Pichincha,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Boulevard peatonal', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Internet', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,3,Pisos: Entre 3 al 17,3,74.72 m2,"S/ 487,011"
4090,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2393-lombardia-lince-lima-lima-toratto-grupo-inmobiliario,LOMBARDIA,-12.0813968,-77.03940030000001,Jr. Manuel Gómez N° 390,Lince,En construcción,"31 de Diciembre, 2024",BBVA,"['Área de juegos para niños', 'Lobby', 'Otros']",duplex,TIPO Y',Piso: 13,2,121.00 m2,"S/ 726,113"
5485,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3323-aramburu-living-san-isidro-lima-lima-grupo-t&c,ARAMBURU LIVING,-12.102394,-77.0248317,Av. Aramburú 535. San Isidro,San Isidro,En planos,"30 de Abril, 2027",BBVA,"['Gimnasio', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,9A,Piso: 1,1,46.48 m2,"S/ 334,426"
3558,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2780-dorue-surquillo-lima-lima-desarrolladora,DORUÉ,-12.108786,-77.0255908,"Av. Domingo Orué 230, Surquillo",Surquillo,En construcción,"31 de Diciembre, 2025",Otros,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Lobby', 'Parque privado', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,2008,Piso: 20,2,65.00 m2,"S/ 499,000"
2914,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3173-sena-san-borja-lima-lima-ee-inmobiliaria,Sena,-12.1013995,-77.00330149999999,"Av. San Borja Sur 546, San Borja",San Borja,En construcción,"28 de Febrero, 2025",Banco BCP,['Lobby'],duplex,Dúplex 602,Piso: 6,4,182.99 m2,"$ 330,000"
3183,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2799-gala-bre%C3%B1a-lima-lima-inversiones-tierra-blanca,GALA,-12.0597544,-77.0535185,Pasaje Mariano Melgar N° 200,Breña,En construcción,"31 de Julio, 2025",Banco Interbank,"['Gimnasio', 'Lobby', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,TIPO 2-A,Pisos: 5 y 6,3,70.40 m2,"S/ 404,400"
1331,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2918-aliaga-garden-etapa-2-magdalena-del-mar-lima-lima-evergran-grupo-inmobiliario,Aliaga Garden - Etapa 2,-12.0946576,-77.0593471,Av. Juan de Aliaga 456,Magdalena Del Mar,En construcción,"31 de Mayo, 2025",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Club House', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Parque privado', 'Piscina', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,X-04,Pisos: Entre 9 al 22,3,94.27 m2,"S/ 799,900"
1028,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2812-albamar-altuars-lince-lima-lima-albamar-grupo-inmobiliario,Albamar | Altuars,-12.0804374,-77.0340701,AV. PETIT THOUARS 1598,Lince,En construcción,"28 de Febrero, 2025",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Techos Ecológicos', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO 1A,Pisos: Entre 4 al 16,3,71.43 m2,"S/ 475,000"
5621,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3334-residencial-green-life-chorrillos-lima-lima-verones-grupo-inmobiliario,Residencial Green Life,-12.176865728505682,-77.0041376935666,Los Gorriones 490,Chorrillos,En planos,"09 de Abril, 2026",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,410,Piso: 4,3,60.47 m2,"S/ 336,516"
1270,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2798-founder-miraflores-lima-lima-alerces-inmobiliaria,Founder,-12.1144027,-77.0474445,Av. Ejercito 741 - 747,Miraflores,En planos,"31 de Julio, 2026","BBVA, Otros","['Área de juegos para niños', 'Gimnasio', 'Lobby', 'Sala Bar', 'Zona de Parrillas', 'Otros']",flat,x01,Piso: 3,2,84.44 m2,"S/ 602,000"
4618,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2653-concepto-style-magdalena-del-mar-lima-lima-imagina,Concepto Style,-12.0911593,-77.05655879999999,Av. Pershing 820,Magdalena Del Mar,En construcción,"30 de Abril, 2025",Banco Interbank,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de cine', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,1.5D+K,Pisos: Entre 9 al 22,1,44.07 m2,"S/ 388,864"
5763,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2817-kora-san-miguel-lima-lima-dkasa,Kora,-12.078791763493006,-77.10359574475686,Jirón Pascual de Andagoya 393,San Miguel,En construcción,"31 de Diciembre, 2024",Banco BCP,['Lobby'],duplex,TIPO 01,Piso: 11,4,150.18 m2,"S/ 782,881"
6450,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3008-amatista-cercado-de-lima-lima-lima-marte,Amatista,-12.062240165549236,-77.0430357894384,Av. Brasil 325,Cercado de lima,En planos,"31 de Diciembre, 2025",Banco BCP,[],flat,Tipo 1,Pisos: Entre 2 al 27,3,61.67 m2,"S/ 385,335"
3312,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2811-braganza-santiago-de-surco-lima-lima-ee-inmobiliaria,Braganza,-12.131536855600812,-77.00102819873015,Cl. Bárbara de Braganza N° 124,Santiago De Surco,En construcción,"30 de Septiembre, 2024",Banco BCP,"['Areas verdes', 'Lobby', 'Terraza']",duplex,DÚPLEX 701,Piso: 7,3,233.14 m2,"$ 368,000"
5646,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2072-la-mar-1055-miraflores-lima-lima-tale-inmobiliaria,La Mar 1055,-12.111165980200376,-77.0477521175011,AV LA MAR 1055 MIRAFLORES,Miraflores,En construcción,"15 de Diciembre, 2024",BBVA,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,X08,Piso: 4,2,61.46 m2,"$ 182,100"
2690,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3004-mf-work-living-apartments-miraflores-lima-lima-hl-desarrollos-inmobiliarios,MF Work & Living Apartments,-12.132635076376337,-77.0219074363895,Av. Paseo de la República N° 6334 - 6338,Miraflores,En construcción,"31 de Enero, 2026",BBVA,"['Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Sauna', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Tipo 6,Pisos: Entre 6 al 24,2,73.73 m2,"S/ 570,154"
959,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2340-tempo-2-la-victoria-lima-lima-urbana-per%C3%BA,TEMPO 2,-12.0834991,-77.0257982,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,En construcción,"30 de Octubre, 2024",Banco Interbank,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO X09-B,"Pisos: 13, 15, 17, 19, 21",1,44.60 m2,"S/ 367,992"
3539,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2476-eco-style-magdalena-del-mar-lima-lima-fundamenta,Eco Style,-12.09463,-77.0559741,Av. Javier Prado Oeste 2361,Magdalena Del Mar,En construcción,"30 de Diciembre, 2025",Banco Interbank,"['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,6D,Piso: 19,2,69.18 m2,"S/ 589,179"
2347,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3344-calera-ix-surquillo-lima-lima-elsvan-construcciones-inmobiliarias,CALERA IX,-12.1195691,-77.00279259999999,"Calle Varsovia 176, 186, 190, Urb. Los Sauces.",Surquillo,En construcción,"31 de Octubre, 2024",Banco Scotiabank,"['Lobby', 'Otros']",duplex,TIPO F,Piso: 9,4,173.43 m2,"$ 282,000"
326,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2715-central-park-cercado-de-lima-lima-lima-tribeca-inmobiliaria,CENTRAL PARK,-12.078525,-77.036408,Av. Arenales 1387,Cercado de lima,En construcción,"31 de Julio, 2025",Banco Scotiabank,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas']",flat,TIPO 12,Piso: 22,3,65.83 m2,"S/ 475,439"
4942,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2308-smart-a-cercado-de-lima-lima-lima-grupo-mg,Smart A,-12.075119780588828,-77.03295750381471,Jr. Enrique Barron 1149,Cercado de lima,Entrega inmediata,"31 de Octubre, 2023",Banco Interbank,"['Lobby', 'Otros']",flat,TIPO 1,Piso: 8,2,66.90 m2,"S/ 467,960"
4546,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3358-central-home-chacarilla-santiago-de-surco-lima-lima-ee-inmobiliaria,Central Home Chacarilla,-12.112760461149128,-76.99036037001652,Cl. Monterrey 319,Santiago De Surco,En planos,"31 de Octubre, 2025",Banco BCP,"['Gimnasio', 'Lobby', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas']",flat,Dpto. 102,Piso: 1,1,53.05 m2,"$ 117,000"
477,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2079-maz-bre%C3%B1a-lima-lima-inarco,MAZ,-12.0681643,-77.0499823,Av. Fernandini 980,Breña,En construcción,"31 de Octubre, 2024",Banco BCP,"['Área de juegos para niños', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,TIPO A-1206,Piso: 12,1,60.89 m2,"S/ 286,508"
1241,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2888-duetto-846-fase-ii-pueblo-libre-lima-lima-cantabria,DUETTO 846 - FASE II,-12.0638907,-77.07095489999999,Av. Alejandro Bertello 846,Cercado de lima,En construcción,"31 de Agosto, 2025",Banco BCP,"['Área de juegos para niños', 'Areas verdes', 'Boulevard peatonal', 'Gimnasio', 'Jardin interior', 'Karaoke', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas']",flat,TIPO 10,"Pisos: 3, 6, 8, 9, 10",3,73.00 m2,"S/ 470,000"
2455,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,LIV DURAND,-12.116389967796133,-77.01457855769225,CALLE FELIPE DURAND 153,Surquillo,Entrega inmediata,"31 de Mayo, 2023",Financiamiento Propio,"['Areas verdes', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,TIPO 7,Piso: 1,3,68.69 m2,"S/ 535,000"
6217,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3331-high-life-surquillo-lima-lima-madrid-inmobiliaria,High Life,-12.123799,-77.0041536,Av. Tomás Marsano 2353,Surquillo,En planos,"31 de Diciembre, 2026","Banco BANBIF, Banco BCP, BBVA, Banco Interbank, Banco Scotiabank","['Gimnasio', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,Flat 206,Piso: 2,2,68.39 m2,"S/ 413,378"
3120,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3404-bloom-surquillo-lima-lima-mahpsa--corporacion-inmobiliaria,BLOOM,-12.1117704,-76.9971736,Av. Angamos Este 2600 al 2606,Surquillo,En construcción,"31 de Marzo, 2026",Banco BCP,"['Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,X01,Pisos: Entre 3 al 21,1,34.76 m2,"S/ 252,294"
4759,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3239-sky-park-san-borja-lima-lima-inhouse,SKY PARK,-12.0956057,-76.9882326,Jirón Paseo del Bosque 832,San Borja,En planos,"31 de Marzo, 2026",BBVA,"['Areas verdes', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,609,Piso: 6,2,61.15 m2,"S/ 479,000"
4349,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3197-luzzo-family-homes-cerro-colorado-arequipa-arequipa-anden,LUZZO Family Homes,-16.3702875,-71.5564844,"JCHV+VCJ, Arequipa 04017",Cerro Colorado,En planos,"31 de Diciembre, 2025",Otros,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Lobby', 'Sala Bar', 'Sala de Internet', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,T11,Piso: 10,3,141.51 m2,"$ 157,397"
3118,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3404-bloom-surquillo-lima-lima-mahpsa--corporacion-inmobiliaria,BLOOM,-12.1117704,-76.9971736,Av. Angamos Este 2600 al 2606,Surquillo,En construcción,"31 de Marzo, 2026",Banco BCP,"['Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Sala de usos Múltiples', 'Zona de Parrillas', 'Otros']",flat,X06,Pisos: Entre 2 al 22,2,47.43 m2,"S/ 354,474"
3303,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3428-parque-rosales-miraflores-lima-lima-orizzonte-grupo-inmobiliario,Parque Rosales,-12.1294347,-77.0025179,"Calle Paseo Los Rosales N° 153, Miraflores.",Miraflores,En planos,"30 de Junio, 2025",Banco Interbank,['Lobby'],duplex,202,Piso: 2,2,87.30 m2,"$ 174,227"
804,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2787-condominio-portofino-casa-club-jesus-maria-lima-lima-inverplus,Condominio Portofino Casa Club,-12.0850837,-77.04942539999999,Calle Daniel Olaechea 134,Jesus Maria,En construcción,"31 de Octubre, 2024",BBVA,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Piscina', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,102,Piso: 1,2,62.66 m2,"S/ 574,000"
1701,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3252-lienzo-park-live-pueblo-libre-lima-lima-ms-inmobiliaria,LIENZO PARK & LIVE,-12.0771457,-77.0692491,Calle Daniel Hernandez 925-927-931-935,Pueblo Libre,En planos,"31 de Julio, 2025",Otros,"['Areas verdes', 'Lobby', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",duplex,TIPO 1,Piso: 11,3,127.70 m2,"S/ 899,000"
2615,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2649-brasil-1396-pueblo-libre-lima-lima-icasa-inmobiliaria,BRASIL 1396,-12.072784357951802,-77.05229001995158,Av. Brasil 1396,Pueblo Libre,En construcción,"31 de Mayo, 2025",Financiamiento Propio,"['Área de juegos para niños', 'Sala de Niños', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,MODELO 4A,"Pisos: 3, 5, 8, 13",3,84.90 m2,"S/ 574,919"
95,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-1075-gallery-san-isidro-lima-lima-grupo-t&c,GALLERY,-12.0953578,-77.0536753,Av. Javier Prado Oeste 2173-2177-2165,San Isidro,Entrega inmediata,"01 de Enero, 2023",Financiamiento Propio,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin de niños', 'Jardin interior', 'Lobby', 'Piscina', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Zona de Parrillas', 'Otros']",flat,TIPO 6,"Pisos: 1, 2, 3, 5",1,73.82 m2,"S/ 583,538"
1985,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3394-vision-prado-san-borja-lima-lima-inmovision,VISIÓN PRADO,-12.0883805,-77.0028373,Av. Javier Prado Este 2232,San Borja,En planos,"31 de Agosto, 2026",Otros,"['Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Salon Gourmet', 'Techo Panorámico', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,103,Piso: 1,1,70.26 m2,"S/ 495,040"
2375,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3204-bartolome-herrera-266-santiago-de-surco-lima-lima-inmobiliaria-ayd,Bartolomé Herrera 266,-12.1252695,-76.9844452,Jiron bartolome herrera 266,Santiago De Surco,En construcción,"31 de Julio, 2025",Banco BCP,"['Areas verdes', 'Ascensor directo', 'Lobby']",flat,TIPO C,Piso: 2,3,105.00 m2,"$ 217,000"
4801,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3327-colon-524-miraflores-lima-lima-constructora-magnifica,Colón 524,-12.1282973,-77.031466,Colón 524,Miraflores,En construcción,"31 de Diciembre, 2025",Banco BCP,"['Areas verdes', 'Ascensor directo', 'Gimnasio', 'Jardin interior', 'Lobby', 'Sala de usos Múltiples', 'Otros']",flat,TIPO 201,Piso: 2,3,101.40 m2,"$ 274,700"
441,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3194-arequipa-avenue-4015-miraflores-lima-lima-grupo-edifikarte,AREQUIPA AVENUE 4015,-12.1058737,-77.030991,Av. Arequipa 4015,Miraflores,En planos,"31 de Diciembre, 2026",Banco BCP,"['Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Sala Bar', 'Sala de usos Múltiples', 'Salon Gourmet', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,TIPO X06-B,Pisos: Entre 11 al 16,3,86.30 m2,"S/ 706,797"
550,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2059-escala-la-victoria-lima-lima-paz,Escala,-12.088630566721406,-77.01416105440742,Avenida Galvez Barrenechea 200,La Victoria,Entrega inmediata,"30 de Noviembre, 2023",Banco Scotiabank,"['Área de juegos para niños', 'Areas verdes', 'Gimnasio', 'Jardin interior', 'Lobby', 'Piscina', 'Sala Bar', 'Sala de Niños', 'Terraza', 'Zona de Parrillas']",flat,19,Piso: 30,1,43.48 m2,"S/ 308,569"
4954,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2958-aura-apartments-san-miguel-lima-lima-casa-bonita,Aura Apartments,-12.0777991,-77.09675759999999,Av. Los Patriotas 319,San Miguel,En planos,"01 de Febrero, 2026",Banco BANBIF,"['Área de juegos para niños', 'Lobby', 'Sala Bar', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,3A,Pisos: Entre 2 al 15,3,64.61 m2,"S/ 398,500"
2795,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2452-soil-pueblo-libre-pueblo-libre-lima-lima-verdant-inmobiliaria,Soil Pueblo Libre,-12.0838136,-77.0657512,Av. La Marina 425,Pueblo Libre,En construcción,"30 de Junio, 2025",Banco Interbank,"['Área de juegos para niños', 'Gimnasio', 'Jardin de niños', 'Karaoke', 'Lobby', 'Minimarket', 'Sala Bar', 'Sala de Internet', 'Sala de Niños', 'Sala de usos Múltiples', 'Techo Panorámico', 'Terraza', 'Video vigilancia', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,16,Piso: 12,3,74.26 m2,"S/ 477,000"
6054,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3300-bolona-1250-miraflores-lima-lima-ee-inmobiliaria,Boloña 1250,-12.1184027,-77.0093277,Av. Roca y Boloña 1250,Miraflores,En planos,"30 de Septiembre, 2025",Banco BCP,['Lobby'],flat,Tipo 03,Pisos: Entre 2 al 7,2,75.00 m2,"$ 141,000"
3347,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2912-nueva-metropolis-cercado-de-lima-lima-lima-invent,Nueva Metrópolis,-12.0738104442618,-77.0329896725017,"Av. Alejandro Tirado 344, Santa Beatriz",Cercado de lima,En planos,"31 de Octubre, 2026",Banco BCP,"['Gimnasio', 'Lobby', 'Piscina', 'Sala de Niños', 'Terraza', 'Zona de Lavandería', 'Zona de Parrillas', 'Otros']",flat,3 - I,Piso: 1,1,49.40 m2,"S/ 303,206"
3762,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3285-bolona-256-miraflores-lima-lima-ee-inmobiliaria,Boloña 256,-12.1211869,-77.0191803,Av. Monseñor Roca y Boloña 256,Miraflores,En planos,"31 de Agosto, 2025",Banco BCP,['Lobby'],flat,Dpto. 102,Piso: 1,2,118.02 m2,"$ 180,000"
3031,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2077-canaval-185-san-isidro-lima-lima-senda,CANAVAL 185,-12.096558203473354,-77.02375185675683,"Av. Canaval y Moreyra 185, San Isidro",San Isidro,En construcción,"30 de Septiembre, 2024",BBVA,"['Areas verdes', 'Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas', 'Otros']",flat,Tipo 3,"Pisos: 26, 27, 28",1,45.00 m2,"S/ 502,000"
6006,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2232-mar-adriatico-san-miguel-lima-lima-procity,MAR ADRIATICO,-12.07394823255852,-77.09239034773563,Calle Intisuyo 317 San Miguel,San Miguel,En construcción,"30 de Diciembre, 2024",Banco Scotiabank,"['Gimnasio', 'Lobby', 'Sala de usos Múltiples', 'Terraza', 'Video vigilancia', 'Zona de Parrillas']",flat,2 B,Piso: 2,1,54.90 m2,"S/ 410,400"
